"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","responses","button_pressed","images","left_choice","right_choice"
"","html-button-response","126","292857","0.0-126.0","689.4000000953674","","","","1","","",""
"","html-keyboard-response","127","293859","0.0-127.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","128","294364","0.0-128.0","null","stimuli/images_hvm10/im126.png","","","null","126","7","6"
"","html-button-response","129","295468","0.0-129.0","1101.4000000953674","","","","1","","",""
"","html-keyboard-response","130","296472","0.0-130.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","131","296981","0.0-131.0","null","stimuli/images_hvm10/im14.png","","","null","14","2","0"
"","html-button-response","132","297818","0.0-132.0","834.4000000953674","","","","1","","",""
"","html-keyboard-response","133","298822","0.0-133.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","134","299330","0.0-134.0","null","stimuli/images_hvm10/im53.png","","","null","53","7","2"
"","html-button-response","135","300326","0.0-135.0","993.9000000953674","","","","1","","",""
"","html-keyboard-response","136","301332","0.0-136.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","137","301840","0.0-137.0","null","stimuli/images_hvm10/im112.png","","","null","112","9","5"
"","html-button-response","138","302771","0.0-138.0","928.2999999523163","","","","1","","",""
"","html-keyboard-response","139","303777","0.0-139.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","140","304281","0.0-140.0","null","stimuli/images_hvm10/im20.png","","","null","20","5","1"
"","html-button-response","141","305432","0.0-141.0","1148.2000000476837","","","","1","","",""
"","html-keyboard-response","142","306439","0.0-142.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","143","306946","0.0-143.0","null","stimuli/images_hvm10/im52.png","","","null","52","7","2"
"","html-button-response","144","307820","0.0-144.0","870.2999999523163","","","","1","","",""
"","html-keyboard-response","145","308827","0.0-145.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","146","309331","0.0-146.0","null","stimuli/images_hvm10/im3.png","","","null","3","0","5"
"","html-button-response","147","310265","0.0-147.0","931","","","","0","","",""
"","html-keyboard-response","148","311273","0.0-148.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","149","311781","0.0-149.0","null","stimuli/images_hvm10/im89.png","","","null","89","4","0"
"","html-button-response","150","312878","0.0-150.0","1093.5999999046326","","","","0","","",""
"","html-keyboard-response","151","313880","0.0-151.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","152","314386","0.0-152.0","null","stimuli/images_hvm10/im24.png","","","null","24","8","1"
"","html-button-response","153","316530","0.0-153.0","2141.9000000953674","","","","1","","",""
"","html-keyboard-response","154","317533","0.0-154.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","155","318042","0.0-155.0","null","stimuli/images_hvm10/im42.png","","","null","42","2","0"
"","html-button-response","156","319501","0.0-156.0","1456.0999999046326","","","","1","","",""
"","html-keyboard-response","157","320507","0.0-157.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
"","image-button-response","158","321015","0.0-158.0","null","stimuli/images_hvm10/im82.png","","","null","82","6","4"
"","html-button-response","159","322536","0.0-159.0","1518.2999999523163","","","","1","","",""
"","html-keyboard-response","160","323544","0.0-160.0","null","<div style=""font-size:60px;"">+</div>","null","","","","",""
